STATS_ID,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
2681,77628,0,0,38,0,313,53,144,0.368055,6,27,0.222222,19,23,0.826086,12,21,33,27,12,2,23,19,131
2682,1626242,0,0,14,0,50,5,20,0.25,1,9,0.111111,3,4,0.75,0,6,6,1,0,0,6,1,14
2683,77630,0,0,20,0,364,65,153,0.424836,0,0,0,14,23,0.608695,0,69,69,21,0,0,0,35,144
2684,376,0,0,465,287,8477,891,1819,0.489829,0,3,0,289,604,0.478476,716,1443,2159,207,122,275,405,1270,2071
2685,200081,0,0,286,157,6452,723,1568,0.461096,177,538,0.328996,184,229,0.803493,201,1026,1227,291,229,236,147,424,1807
2686,77631,0,0,18,0,529,54,148,0.364864,0,0,0,27,40,0.675,0,70,70,35,0,0,0,50,135
2687,77632,0,0,10,0,50,9,27,0.333333,0,0,0,6,8,0.75,6,8,14,6,2,1,4,6,24
2688,1628500,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0
2689,202734,0,0,502,179,10896,1637,3576,0.457774,462,1189,0.388561,281,379,0.741424,233,771,1004,921,340,114,456,818,4017
2690,77634,0,0,134,0,1178,137,350,0.391428,0,0,0,91,146,0.623287,0,338,338,67,0,0,0,217,365
2691,77633,0,0,520,333,13430,1998,4343,0.46005,94,374,0.251336,800,1123,0.712377,391,1157,1548,3866,1017,116,1163,1325,4890
2692,77635,0,0,112,3,2118,312,706,0.441926,11,55,0.2,117,156,0.75,59,168,227,316,89,19,159,266,752
2693,1630,0,0,564,181,10256,1269,2304,0.550781,2,13,0.153846,717,965,0.743005,777,1419,2196,409,179,306,537,1541,3257
2694,77636,0,0,682,0,16893,2336,5152,0.453416,0,0,0,944,1550,0.609032,504,1539,5575,1060,186,342,0,1775,5616
2695,77637,0,0,14,0,59,9,29,0.310344,0,0,0,6,8,0.75,2,6,8,1,5,0,4,21,24
2696,929,0,0,119,6,1730,298,738,0.403794,77,224,0.34375,160,191,0.837696,75,108,183,121,62,8,98,186,833
2697,203961,0,0,79,3,860,70,129,0.542635,0,0,0,13,33,0.393939,84,209,293,79,31,55,44,122,153
2698,77639,0,0,348,0,6250,1042,2521,0.413328,0,0,0,600,846,0.709219,0,1779,1779,432,0,0,0,998,2684
2699,77640,0,0,8,0,46,7,24,0.291666,0,0,0,1,4,0.25,6,11,17,7,2,0,2,7,15
2700,77641,0,0,62,0,416,57,152,0.375,0,0,0,58,85,0.682352,0,91,91,39,0,0,0,92,172
2701,77642,0,0,31,0,0,19,52,0.365384,0,0,0,19,30,0.633333,0,0,0,10,0,0,0,21,57
2702,77644,0,0,23,15,367,39,82,0.475609,0,0,0,18,30,0.6,31,50,81,15,14,2,19,70,96
2703,356,0,0,747,436,18747,3144,7136,0.440582,497,1625,0.305846,1399,1894,0.738648,1516,2028,3544,1182,917,540,1171,1750,8184
2704,202721,0,0,132,17,1464,166,432,0.384259,47,146,0.321917,51,81,0.629629,40,86,126,189,45,2,112,127,430
2705,77647,0,0,25,0,102,26,57,0.45614,0,0,0,3,4,0.75,6,6,12,4,3,1,8,14,55
2706,1628537,0,0,10,0,127,17,42,0.404761,3,13,0.230769,1,2,0.5,2,19,21,11,4,1,7,3,38
2707,202694,0,0,510,262,13448,2164,4994,0.433319,702,1916,0.366388,822,1106,0.743218,487,1811,2298,773,358,127,594,1061,5852
2708,202693,0,0,555,330,14652,2547,5656,0.450318,421,1247,0.33761,1055,1355,0.778597,745,2349,3094,961,508,330,929,1636,6570
2709,77646,0,0,62,0,0,252,694,0.363112,0,0,0,277,415,0.667469,0,0,0,194,0,0,0,172,781
2710,1628420,0,0,47,1,1084,178,383,0.464751,48,116,0.413793,36,44,0.818181,19,94,113,179,45,2,30,55,440
2711,201043,0,0,74,2,437,52,122,0.426229,0,0,0,36,66,0.545454,27,77,104,7,13,7,30,100,140
2712,2242,0,0,139,12,1934,209,514,0.406614,22,112,0.196428,32,45,0.711111,123,254,377,93,35,49,81,126,472
2713,200747,0,0,161,28,3278,467,1252,0.373003,124,375,0.330666,142,200,0.71,82,260,342,222,40,12,172,273,1200
2714,77648,0,0,155,0,2216,218,550,0.396363,0,0,0,119,208,0.572115,0,822,822,135,0,0,0,393,555
2715,77649,0,0,36,1,153,23,68,0.338235,2,7,0.285714,24,30,0.8,7,13,20,11,2,0,23,20,72
2716,201627,0,0,564,142,12281,1956,4380,0.446575,807,1937,0.416623,608,691,0.879884,309,906,1215,494,317,75,380,897,5327
2717,132,0,0,41,6,395,50,129,0.387596,9,25,0.36,58,85,0.682352,21,37,58,18,11,15,27,45,167
2718,1972,0,0,128,5,1879,204,528,0.386363,13,58,0.224137,188,239,0.78661,54,107,161,342,92,23,186,165,609
2719,77652,0,0,2,0,11,3,4,0.75,0,0,0,0,0,0,0,0,0,1,0,0,1,2,6
2720,77653,0,0,32,0,242,36,88,0.40909,0,0,0,26,45,0.577777,27,42,69,21,8,10,25,40,98
2721,77654,0,0,136,0,1710,207,499,0.414829,8,46,0.173913,114,158,0.721518,63,147,210,198,98,18,136,228,536
2722,734,0,0,119,21,1816,286,701,0.407988,59,197,0.299492,116,178,0.651685,80,101,181,182,77,32,126,143,747
2723,202700,0,0,248,101,4552,728,1552,0.469072,121,404,0.299504,249,415,0.6,296,653,949,268,118,81,284,532,1826
2724,1628405,0,0,16,4,191,46,87,0.528735,1,8,0.125,20,34,0.588235,18,36,54,9,3,2,10,19,113
2725,2069,0,0,155,17,2357,292,661,0.441754,1,16,0.0625,130,166,0.783132,130,312,442,75,31,28,137,337,715
2726,203102,0,0,59,2,729,94,172,0.546511,0,0,0,22,33,0.666666,87,93,180,12,25,14,26,65,210
2727,297,0,0,838,686,25978,5116,9701,0.527368,22,89,0.247191,4057,5862,0.692084,2184,4953,7137,946,414,2356,2209,2810,14311
2728,202389,0,0,454,273,8182,1230,2301,0.53455,11,58,0.189655,601,814,0.738329,769,1456,2225,250,139,383,527,998,3072
2729,77657,0,0,23,0,0,24,73,0.328767,0,0,0,28,46,0.608695,0,33,33,12,0,0,0,48,76
2730,1626144,0,0,224,151,5708,950,2445,0.388548,217,685,0.316788,457,622,0.734726,111,565,676,943,177,72,529,383,2574
2731,77658,0,0,425,0,9541,1292,3013,0.428808,0,0,0,664,1059,0.627006,0,2050,2050,853,0,0,0,898,3248
2732,203498,0,0,278,16,4771,940,1988,0.472837,123,386,0.318652,501,667,0.751124,294,476,770,151,81,24,183,283,2504
2733,77659,0,0,37,0,0,9,70,0.128571,0,0,0,12,15,0.8,0,0,0,52,0,0,0,30,30
2734,77660,0,0,54,0,0,125,445,0.280898,0,0,0,64,102,0.62745,0,0,0,54,0,0,0,94,314
2735,201957,0,0,189,66,3447,557,1366,0.407759,111,348,0.318965,173,245,0.706122,200,590,790,153,74,98,187,335,1398
2736,904,0,0,986,821,32171,6740,13243,0.508948,815,2120,0.384433,3616,4178,0.865485,1026,3008,4034,3450,1530,549,2315,2050,17911
2737,77662,0,0,802,0,24574,5383,11631,0.462814,0,0,0,2251,2764,0.814399,144,287,3427,3023,140,37,0,2165,13017
2738,942,0,0,33,0,151,16,41,0.390243,0,0,0,5,8,0.625,11,17,28,3,2,5,3,29,37
2739,204098,0,0,20,0,265,33,83,0.39759,9,25,0.36,8,16,0.5,4,28,32,26,14,3,17,29,83
2740,77664,0,0,11,0,29,3,7,0.428571,0,0,0,7,12,0.583333,5,9,14,1,1,2,5,5,13
2741,77665,0,0,80,0,0,191,714,0.267507,0,0,0,103,159,0.647798,0,0,0,20,0,0,0,111,485
2742,785,0,0,508,224,11883,1889,4310,0.438283,296,863,0.342989,1044,1329,0.785553,339,922,1261,2467,830,69,991,981,5118
2743,49,0,0,307,207,6722,1265,2206,0.573436,0,1,0,490,761,0.643889,658,1299,1957,150,171,455,446,958,3020
2744,77668,0,0,2,0,18,1,5,0.2,0,0,0,3,7,0.428571,3,1,4,0,0,0,0,5,5
2745,77669,0,0,1002,0,30607,7247,15030,0.482168,10,72,0.138888888888889,3445,3864,0.891563,499,952,2103,4402,1165,51,822,3250,17949
2746,77672,0,0,31,0,0,15,75,0.2,0,0,0,4,9,0.444444,0,0,0,8,0,0,0,15,34
2747,203513,0,0,24,0,62,3,13,0.230769,0,3,0,0,0,0,2,6,8,2,0,4,2,7,6
2748,77670,0,0,67,0,436,63,190,0.331578,0,3,0,34,56,0.607142,34,77,111,13,8,7,24,59,160
2749,77671,0,0,20,0,0,11,40,0.275,0,0,0,10,15,0.666666,0,0,0,0,0,0,0,8,32
2750,203122,0,0,17,0,52,7,28,0.25,1,5,0.2,0,0,0,0,4,4,2,1,0,3,4,15
2751,77673,0,0,18,0,89,14,49,0.285714,1,4,0.25,7,11,0.636363,5,6,11,6,5,1,8,14,36
2752,77674,0,0,191,81,4071,396,872,0.454128,18,62,0.290322,239,352,0.678977,340,601,941,183,113,88,112,382,1049
2753,2211,0,0,729,482,19921,2848,6400,0.445,613,1578,0.388466,1551,1977,0.784522,1373,4335,5708,1088,478,294,886,1890,7860
2754,1627749,0,0,119,56,2064,320,725,0.441379,18,57,0.315789,126,178,0.707865,116,385,501,279,105,37,172,180,784
2755,2436,0,0,487,92,11073,1806,4360,0.41422,328,1079,0.303985,877,1210,0.724793,192,814,1006,1096,404,100,742,795,4817
2756,1627750,0,0,207,132,5827,1086,2517,0.431466,363,1015,0.357635,449,510,0.880392,167,545,712,659,167,70,393,388,2984
2757,77675,0,0,181,0,2118,541,1617,0.33457,0,0,0,389,521,0.746641,0,599,599,482,0,0,0,350,1471
2758,441,0,0,736,364,18478,3137,7301,0.429667,528,1466,0.360163,1484,1955,0.759079,936,2097,3033,978,684,319,1207,1471,8286
2759,145,0,0,659,80,12103,2181,5070,0.430177,753,1942,0.387744,828,999,0.828828,505,1144,1649,508,361,161,603,1099,5943
2760,77676,0,0,357,0,4486,593,1394,0.425394,0,0,0,497,732,0.678961,0,1555,1555,226,0,0,0,827,1683
2761,203315,0,0,56,0,391,58,134,0.432835,5,12,0.416666,25,41,0.609756,14,31,45,50,20,1,38,48,146
2762,1629058,0,0,7,0,26,6,14,0.428571,0,6,0,0,2,0,1,2,3,1,2,0,3,1,12
2763,203488,0,0,282,22,4443,596,1257,0.474144,188,511,0.367906,223,266,0.838345,281,644,925,268,109,148,195,424,1603
2764,77677,0,0,161,0,0,558,1921,0.290473,0,0,0,243,315,0.771428,0,0,0,117,0,0,0,284,1359
2765,1054,0,0,179,19,1902,285,635,0.448818,0,2,0,151,233,0.648068,145,307,452,99,54,46,144,237,721
2766,87,0,0,1196,997,36798,4169,8045,0.51821,0,2,0,3391,4960,0.683669,3808,8551,12359,1240,494,3289,2173,3383,11729
2767,982,0,0,83,7,952,137,322,0.425465,20,62,0.32258,95,137,0.69343,81,100,181,50,41,25,47,154,389
2768,939,0,0,377,100,6039,660,1568,0.420918,32,146,0.219178,452,677,0.667651,220,451,671,807,263,76,465,681,1804
2769,1629004,0,0,32,0,325,34,99,0.343434,23,67,0.343283,9,16,0.5625,7,16,23,26,10,0,18,20,100
2770,2055,0,0,69,9,860,85,199,0.427135,0,1,0,92,125,0.736,88,137,225,8,17,64,40,146,262
2771,77681,0,0,4,0,11,0,4,0,0,0,0,1,2,0.5,0,5,5,1,0,0,0,6,1
2772,77682,0,0,6,0,59,6,20,0.3,0,0,0,8,13,0.615384,0,19,19,3,0,0,0,6,20
2773,2411,0,0,317,25,5628,744,1834,0.40567,325,867,0.374855,439,560,0.783928,126,710,836,283,135,84,280,698,2252
2774,1627846,0,0,74,2,743,88,226,0.38938,34,93,0.365591,30,47,0.638297,17,91,108,32,20,12,44,67,240
2775,77683,0,0,14,0,0,6,28,0.214285,0,0,0,1,4,0.25,0,0,0,18,0,0,0,11,13
2776,77684,0,0,50,0,0,94,271,0.346863,0,0,0,65,97,0.670103,0,0,0,68,0,0,0,84,253
2777,1924,0,0,306,96,5822,1121,2366,0.473795,1,9,0.111111,379,482,0.786307,379,557,936,298,133,53,320,596,2622
2778,2059,0,0,619,85,11213,1204,2505,0.480638,110,354,0.310734,534,796,0.670854,897,1410,2307,493,446,231,402,1378,3052
2779,77685,0,0,920,795,30697,6370,11664,0.546124,8,55,0.145454,2939,3892,0.755138,2299,5053,7352,2393,872,2027,1711,2703,15687
2780,1626204,0,0,231,72,5126,724,1331,0.543951,26,97,0.268041,242,347,0.697406,467,958,1425,346,282,126,199,558,1716
2781,203894,0,0,267,22,4225,548,1383,0.39624,234,642,0.364485,296,366,0.808743,71,388,459,513,201,30,296,278,1626
2782,77686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,77688,0,0,219,0,2557,441,1013,0.43534,0,0,0,154,211,0.729857,182,267,483,147,59,43,129,275,1036
2784,77687,0,0,45,0,357,47,145,0.324137,0,0,0,43,52,0.826923,0,83,83,19,0,0,0,57,137
2785,959,0,0,1217,1053,38074,6321,12892,0.490304,1685,3939,0.427773,3060,3384,0.904255,643,2999,3642,10335,899,102,3478,1982,17387
2786,77689,0,0,489,7,13868,2432,4528,0.537102,1,4,0.25,1078,1419,0.759689,1538,3759,5297,954,258,226,982,1501,5943
2787,77690,0,0,5,0,15,5,9,0.555555,0,1,0,3,4,0.75,0,0,0,2,3,0,8,2,13
2788,77691,0,0,599,371,18818,4003,7580,0.5281,16,73,0.219178,2269,2954,0.768111,1370,2700,4070,1306,525,191,1256,1386,10291
2789,77692,0,0,49,0,388,65,156,0.416666,2,10,0.2,18,29,0.620689,17,23,40,41,12,1,35,57,150
2790,77693,0,0,716,0,20620,4526,11145,0.406101,0,0,0,2253,2774,0.812184,0,6508,6508,1114,0,0,0,2216,11305
2791,2434,0,0,82,30,2117,308,766,0.402088,156,432,0.361111,124,146,0.849315,34,176,210,177,48,1,134,94,896
2792,202380,0,0,33,0,157,7,15,0.466666,0,0,0,6,13,0.461538,7,18,25,3,2,9,6,33,20
2793,101238,0,0,23,1,152,22,53,0.415094,0,1,0,6,9,0.666666,15,22,37,7,2,5,6,23,50
2794,1626254,0,0,32,4,331,39,86,0.453488,1,7,0.142857,19,26,0.730769,22,42,64,8,15,8,12,30,98
2795,77694,0,0,63,0,625,59,158,0.373417,13,43,0.302325,27,45,0.6,9,36,45,155,28,4,73,96,158
2796,202390,0,0,352,31,7506,1275,3021,0.422045,460,1203,0.382377,460,541,0.850277,81,679,760,573,145,10,365,525,3470
2797,77695,0,0,80,0,1093,129,428,0.301401,0,0,0,93,154,0.603896,0,304,304,33,0,0,0,166,351
2798,77696,0,0,435,0,11015,1981,4087,0.484707,0,0,0,884,1316,0.671732,686,1717,3370,632,178,324,102,1271,4846
2799,77697,0,0,540,78,6792,553,1111,0.497749,38,130,0.292307,307,449,0.683741,585,1214,1799,392,256,51,226,893,1451
2800,203517,0,0,24,0,142,8,39,0.205128,3,18,0.166666,7,8,0.875,3,12,15,13,0,1,13,13,26
2801,77698,0,0,11,0,0,13,69,0.188405,0,0,0,5,8,0.625,0,0,0,5,0,0,0,20,31
2802,77699,0,0,28,0,102,15,36,0.416666,0,0,0,5,10,0.5,0,20,20,7,0,0,0,21,35
2803,201634,0,0,13,5,171,24,54,0.444444,0,3,0,5,14,0.357142,6,18,24,13,9,2,15,24,53
2804,77700,0,0,1053,0,21685,4017,8373,0.479756,0,0,0,2864,3744,0.764957,273,723,5192,1526,65,35,0,2451,10898
2805,2749,0,0,878,640,24540,3790,8692,0.436033,1153,3134,0.3679,1207,1491,0.809523,426,2169,2595,4508,772,68,1831,2195,9940
2806,77701,0,0,224,0,4947,819,1874,0.437033,0,0,0,475,644,0.737577,197,330,527,436,202,21,48,437,2113
2807,1129,0,0,10,0,114,16,37,0.432432,0,6,0,8,10,0.8,3,5,8,17,9,0,8,12,40
2808,1838,0,0,255,118,6661,918,2271,0.404227,191,604,0.316225,404,523,0.772466,295,646,941,370,264,93,269,667,2431
2809,77704,0,0,44,0,336,20,52,0.384615,0,0,0,8,18,0.444444,23,59,82,16,8,12,23,89,48
2810,1725,0,0,811,595,17984,2570,5121,0.501855,1,13,0.076923,378,646,0.585139,1513,2630,4143,836,330,934,748,2187,5519
2811,203526,0,0,181,54,2570,326,730,0.446575,102,267,0.382022,99,128,0.773437,30,198,228,321,104,11,178,229,853
2812,77705,0,0,83,0,1153,196,483,0.405797,0,0,0,72,105,0.685714,29,57,86,168,37,11,22,158,464
2813,77706,0,0,451,0,11003,1827,4136,0.441731,0,0,0,1335,1670,0.799401,0,1318,1318,1453,0,0,0,1293,4989
2814,77707,0,0,155,0,826,99,226,0.438053,0,0,0,53,90,0.588888,82,157,239,19,18,111,80,211,251
2815,1116,0,0,33,1,311,42,113,0.371681,1,8,0.125,34,60,0.566666,19,18,37,57,23,1,32,42,119
2816,1096,0,0,134,4,1428,76,193,0.393782,1,1,1,45,104,0.432692,140,214,354,50,50,29,71,213,198
2817,1956,0,0,380,197,7642,782,1753,0.446092,85,249,0.341365,281,361,0.778393,403,711,1114,342,204,105,289,695,1930
2818,77710,0,0,837,32,24574,4720,10133,0.465804,62,205,0.302439024390244,3005,3456,0.869502,559,1367,2494,3364,702,58,878,2542,12507
2819,271,0,0,1159,512,28440,4456,9671,0.460758,600,1786,0.335946,3228,3984,0.81024,950,1586,2536,1688,1064,246,1656,3199,12740
2820,77712,0,0,145,0,1771,312,771,0.404669,0,0,0,145,216,0.671296,0,521,521,100,0,0,0,333,769
2821,1627777,0,0,64,0,340,46,125,0.368,22,70,0.314285,11,13,0.846153,9,52,61,24,11,3,16,34,125
2822,201193,0,0,18,0,59,9,32,0.28125,3,15,0.2,1,2,0.5,0,7,7,2,0,4,4,5,22
2823,77713,0,0,504,0,10703,2013,5462,0.368546,0,0,0,1219,1620,0.752469,0,2782,2782,964,0,0,0,1513,5245
2824,203094,0,0,285,36,4080,708,1517,0.46671,87,271,0.321033,197,255,0.772549,188,669,857,126,74,95,212,458,1700
2825,1093,0,0,4,0,42,4,12,0.333333,0,2,0,7,7,1,1,4,5,1,1,1,1,1,15
2826,77715,0,0,156,3,2579,450,973,0.462487,0,10,0,167,293,0.569965,112,185,297,249,132,7,228,342,1067
2827,77716,0,0,40,0,290,46,111,0.414414,0,0,0,21,27,0.777777,0,106,106,18,0,0,0,71,113
2828,77717,0,0,115,0,0,225,681,0.330396,0,0,0,236,304,0.776315,0,0,0,212,0,0,0,192,686
2829,77718,0,0,44,0,231,48,138,0.347826,2,4,0.5,17,37,0.459459,26,32,58,15,8,1,25,41,115
2830,77719,0,0,564,210,11441,1451,2981,0.486749,2,20,0.1,698,1045,0.667942,883,1591,2474,681,191,696,559,1631,3602
2831,77720,0,0,20,0,109,14,39,0.358974,0,0,0,11,16,0.6875,8,18,26,5,3,1,7,15,39
2832,77721,0,0,768,416,27250,5219,10805,0.483017,100,340,0.294117647058824,1527,1978,0.771991,473,1518,1991,6386,1187,71,2368,1983,12065
2833,201149,0,0,644,511,18126,2164,4418,0.489814,0,15,0,1314,1887,0.696343,2096,3780,5876,1833,518,852,1099,1802,5642
2834,77722,0,0,411,0,9212,1362,3937,0.345948,0,0,0,552,755,0.731125,0,1075,1075,1344,0,0,0,1128,3276
2835,2804,0,0,514,203,12015,1932,4478,0.431442,587,1574,0.372935,964,1206,0.799336,354,1941,2295,614,215,228,724,1394,5415
2836,200786,0,0,68,0,792,65,177,0.367231,17,53,0.320754,37,43,0.860465,42,81,123,65,25,9,40,77,184
2837,203457,0,0,263,159,6342,930,1794,0.518394,1,4,0.25,407,644,0.631987,549,1246,1795,342,387,370,405,672,2268
2838,77723,0,0,201,0,32,259,889,0.291338,0,0,0,143,225,0.635555,0,85,85,140,0,0,0,324,661
2839,203512,0,0,141,10,1754,182,288,0.631944,9,34,0.264705,73,114,0.64035,120,268,388,72,89,144,75,221,446
2840,77724,0,0,5,0,0,4,21,0.190476,0,0,0,0,0,0,0,0,0,4,0,0,0,14,8
2841,77725,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
2842,999,0,0,13,0,48,5,18,0.277777,0,0,0,8,9,0.888888,4,10,14,3,2,0,3,7,18
2843,77727,0,0,133,0,1628,237,516,0.459302,0,0,0,97,198,0.489898,0,517,517,73,0,0,0,293,571
2844,77728,0,0,217,0,0,659,2007,0.32835,0,0,0,493,728,0.677197,0,9,9,218,0,0,0,433,1811
2845,77729,0,0,99,0,1213,277,631,0.438985,0,0,0,41,50,0.82,67,78,145,94,41,11,22,131,595
2846,80,0,0,646,441,18993,3737,7695,0.48564,231,741,0.31174,1012,1786,0.566629,1352,2597,3949,1355,517,431,1173,1483,8717
2847,77731,0,0,187,14,2585,283,554,0.51083,0,3,0,253,382,0.662303,197,379,576,147,85,69,247,513,819
2848,983,0,0,445,35,7636,816,2033,0.401377,116,406,0.285714,524,708,0.740112,209,659,868,1233,321,19,524,484,2272
2849,77732,0,0,17,0,189,18,43,0.418604,0,0,0,4,6,0.666666,10,33,43,6,3,12,19,41,40
2850,77733,0,0,430,0,7341,1218,2494,0.488372,0,0,0,773,1109,0.697024,393,564,1597,364,218,22,56,1049,3209
2851,77734,0,0,221,0,0,678,2222,0.30513,0,0,0,448,832,0.538461,0,0,0,184,0,0,0,575,1804
2852,77735,0,0,110,0,0,256,913,0.280394,0,0,0,148,222,0.666666,0,0,0,68,0,0,0,271,660
2853,77736,0,0,125,0,24,161,519,0.310211,0,0,0,98,173,0.566473,0,2,2,175,0,0,0,336,420
2854,200779,0,0,467,6,5658,751,1717,0.43739,575,1337,0.430067,100,114,0.877192,68,523,591,132,91,38,81,371,2177
2855,77737,0,0,39,0,589,92,237,0.388185,0,0,0,48,66,0.727272,0,67,67,84,0,0,0,86,232
2856,1717,0,0,1485,1440,50715,11052,23417,0.471964,1928,5042,0.382387,7207,8195,0.879438,1463,9895,11358,3622,1202,1267,2480,3543,31239
2857,1628373,0,0,115,23,2490,267,747,0.357429,81,260,0.311538,70,96,0.729166,46,203,249,346,90,31,179,271,685
2858,203263,0,0,27,0,254,27,75,0.36,16,45,0.355555,10,13,0.76923,1,23,24,15,7,2,8,20,80
2859,203994,0,0,284,203,6374,1281,2617,0.489491,3,37,0.081081,601,934,0.643468,687,1522,2209,501,241,363,569,853,3166
2860,77738,0,0,25,0,91,16,40,0.4,5,17,0.294117,20,22,0.90909,1,7,8,16,7,0,10,6,57
2861,1628021,0,0,111,29,2389,291,603,0.482587,28,92,0.304347,190,292,0.650684,116,331,447,133,85,43,97,229,800
2862,1022,0,0,23,0,84,9,28,0.321428,0,0,0,13,17,0.764705,11,13,24,3,0,3,9,20,31
2863,1525,0,0,48,1,399,50,125,0.4,0,4,0,20,23,0.869565,32,35,67,29,11,4,17,37,120
2864,709,0,0,128,34,2060,249,679,0.366715,28,126,0.222222,108,143,0.755244,115,201,316,102,73,23,82,192,634
2865,77742,0,0,5,0,97,8,26,0.307692,0,0,0,5,7,0.714285,0,10,10,5,0,0,0,20,21
2866,77744,0,0,46,0,0,27,131,0.206106,0,0,0,27,58,0.465517,0,0,0,10,0,0,0,72,81
2867,77743,0,0,119,0,2335,324,899,0.3604,0,0,0,200,241,0.829875,0,192,192,180,0,0,0,189,848
2868,1626266,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
2869,200753,0,0,90,3,524,79,160,0.49375,0,3,0,28,48,0.583333,32,95,127,25,18,40,42,126,186
2870,203948,0,0,147,19,1684,213,530,0.401886,18,50,0.36,65,98,0.663265,129,223,352,69,32,19,77,199,509
2871,77745,0,0,82,0,0,198,740,0.267567,0,0,0,77,145,0.531034,0,0,0,156,0,0,0,131,473
2872,77746,0,0,25,0,0,38,108,0.351851,0,0,0,14,18,0.777777,0,0,0,17,0,0,0,32,90
2873,77750,0,0,146,0,0,207,781,0.265044,0,0,0,123,178,0.691011,0,0,0,97,0,0,0,178,537
2874,77752,0,0,172,0,0,316,1162,0.271944,0,0,0,256,400,0.64,0,37,37,160,0,0,0,499,888
2875,77753,0,0,6,0,0,10,28,0.357142,0,0,0,3,4,0.75,0,7,7,10,0,0,0,5,23
2876,77754,0,0,407,111,8810,1449,2960,0.489527,35,129,0.271317,422,648,0.651234,489,902,1391,856,311,89,541,894,3355
2877,77766,0,0,24,0,113,21,60,0.35,0,0,0,8,19,0.421052,0,26,26,10,0,0,0,12,50
2878,979,0,0,1011,697,27363,5144,11025,0.466575,14,95,0.147368,3007,4208,0.714591,1991,5270,7261,1369,470,1820,1872,2896,13309
2879,406,0,0,1207,1197,41916,11330,19457,0.582309,1,22,0.045454,5935,11252,0.527461,4209,8890,13099,3026,739,2732,3310,4146,28596
2880,1626220,0,0,115,11,1942,196,451,0.434589,71,192,0.369791,81,102,0.794117,38,343,381,151,63,27,92,188,544
2881,77767,0,0,4,0,50,4,17,0.235294,0,0,0,4,4,1,0,9,9,3,0,0,0,10,12
2882,203124,0,0,420,60,6213,1007,1949,0.516675,24,113,0.212389,348,465,0.748387,582,1409,1991,567,176,418,422,888,2386
2883,77773,0,0,174,0,2368,311,922,0.33731,0,0,0,289,425,0.68,0,402,402,358,0,0,0,356,911
2884,77774,0,0,9,0,0,2,11,0.181818,0,0,0,0,2,0,0,0,0,1,0,0,0,8,4
2885,77776,0,0,45,2,297,27,68,0.397058,0,1,0,26,35,0.742857,22,43,65,10,4,5,12,45,80
2886,891,0,0,1282,1159,40280,4835,10263,0.471109,68,269,0.252788,2679,3522,0.760647,3924,8281,12205,3217,1351,384,2785,4421,12417
2887,101177,0,0,336,128,4870,481,835,0.576047,0,4,0,119,193,0.61658,443,732,1175,300,89,75,225,733,1081
2888,1627849,0,0,19,0,75,12,27,0.444444,0,0,0,0,2,0,5,17,22,3,2,0,3,17,24
2889,201141,0,0,105,66,2028,317,552,0.574275,0,0,0,206,313,0.658146,256,400,656,51,40,130,138,374,840
2890,1885,0,0,961,684,32131,4811,10393,0.462907,664,2126,0.312323,2495,3599,0.693248,1821,6238,8059,3554,848,892,2253,2916,12781
2891,77747,0,0,74,0,490,106,238,0.445378,0,0,0,45,65,0.692307,0,106,106,48,0,0,0,83,257
2892,77748,0,0,32,0,162,17,71,0.239436,0,0,0,8,12,0.666666,0,32,32,9,0,0,0,17,42
2893,1628,0,0,80,1,657,75,152,0.493421,0,2,0,25,44,0.568181,48,85,133,13,12,58,30,132,175
2894,77751,0,0,727,0,22413,4685,10806,0.433555,0,0,0,2179,2975,0.732436,0,2163,2163,2243,0,0,0,2014,11549
2895,203317,0,0,3,0,12,1,3,0.333333,0,0,0,1,1,1,0,1,1,1,1,0,4,1,3
2896,1628400,0,0,105,2,1509,108,293,0.3686,57,186,0.306451,36,58,0.620689,52,165,217,32,27,6,36,117,309
2897,2731,0,0,616,603,19054,3004,5867,0.512016,0,2,0,1362,2325,0.585806,1954,4013,5967,520,414,1003,984,1696,7370
2898,1626143,0,0,157,84,3311,764,1480,0.516216,2,10,0.2,282,409,0.689486,252,516,768,145,49,135,247,352,1812
2899,1629059,0,0,28,4,516,66,170,0.388235,22,70,0.314285,22,27,0.814814,6,46,52,66,22,4,39,68,176
2900,1629006,0,0,36,14,769,85,232,0.366379,26,100,0.26,58,81,0.716049,21,86,107,41,31,15,32,76,254
2901,2246,0,0,634,460,18430,3028,6615,0.457747,596,1590,0.374842,1909,2396,0.796744,1261,3175,4436,1089,329,453,991,1815,8561
2902,203506,0,0,399,342,13286,2577,5815,0.443164,615,1746,0.352233,1222,1541,0.792991,245,1601,1846,1575,674,199,1031,966,6991
2903,165,0,0,1238,1186,44215,10749,20991,0.512076,25,124,0.201612,5423,7621,0.711586,4034,9714,13748,3058,2162,3830,3667,4383,26946
